id,name
35900,306
35900,307
35900,308
35900,309
35900,310
35900,311
35900,312
35900,313
35900,314
35900,315
35900,316
35900,317
35900,318
35900,319
35900,320
35900,321
35900,322
35900,323
35900,324
35900,325
35900,326
35900,327
35900,328
35900,329
35900,330
35900,134
35900,331
35900,332
35900,333
35900,334
35900,335
35900,336
35900,337
35900,338
35900,339
35900,340
35900,341
35900,342
35900,343
35900,344
35900,345
35900,346
35900,71
35900,347
35900,348
35900,349
35900,350
35900,351
35900,352
35900,353
35900,354
35900,355
35900,356
35900,357
35900,358
35900,359
35900,360
35900,361
35900,362
35900,363
35900,364
35900,365
35900,366
35900,367
35900,368
35900,369
35900,370
35900,371
35900,372
35900,373
35900,374
35900,375
35900,376
35900,377
35900,378
35900,379
35900,380
35900,381
35900,382
35900,383
35900,384
35900,385
35900,386
35900,387
35900,388
35900,389
35900,390
35900,391
35900,392
35900,393
35900,394
35900,395
35900,396
35900,397
35900,398
35900,399
35900,400
35900,401
35900,402
35900,403
35900,404
35900,405
35900,406
35900,407
35900,408
35900,409
35900,410
35900,411
35900,412
35900,413
35900,414
35900,415
35900,416
35900,417
35900,418
35900,419
35900,420
35900,421
35900,422
35900,423
35900,424
35900,425
35900,426
35900,427
35900,428
35900,429
35900,430
35900,431
35900,432
35900,433
35900,434
35900,435
35900,436
35900,437
35900,438
35900,439
35900,440
35900,441
35900,442
35900,443
35900,444
35900,445
35900,446
35900,447
35900,448
35900,449
35900,450
35900,451
35900,452
35900,453
35900,454
35900,143
35900,455
35900,456
35900,457
35900,458
35900,459
35900,460
35900,461
35900,462
35900,463
35900,464
35900,465
35900,466
35900,467
35900,468
35900,469
35900,470
35900,471
35900,472
35900,473
35900,474
35900,475
35900,476
35900,477
35900,478
35900,479
35900,480
35900,481
35900,482
35900,483
35900,51
35900,484
35900,485
35900,486
35900,487
35900,488
35900,489
35900,490
35900,491
35900,492
35900,493
35900,494
35900,495
35900,496
35900,497
35900,498
35900,499
35900,500
35900,501
35900,502
35900,503
35900,504
35900,505
35900,506
35900,507
35900,508
35900,509
35900,192
35900,510
35900,511
35900,512
35900,513
35900,514
35900,515
35900,516
35900,517
35900,518
35900,519
35900,520
35900,521
35900,522
35900,523
35900,524
35900,525
35900,526
35900,527
35900,528
35900,529
35900,530
35900,531
35900,532
35900,533
35900,534
35900,535
35900,536
35900,537
35900,538
35900,539
35900,540
35900,541
35900,542
35900,259
35900,543
35900,544
35900,545
35900,546
35900,547
35900,548
35900,549
35900,550
35900,551
35900,552
35900,553
35900,554
35900,555
35900,556
35900,557
35900,558
35900,559
35900,560
35900,561
35900,562
35900,563
35900,564
35900,565
35900,566
35900,567
35900,568
35900,569
35900,570
35900,571
35900,572
35900,573
35900,574
35900,575
35900,576
35900,577
35900,578
35900,579
35900,580
35900,581
35900,582
35900,583
35900,584
35900,585
35900,586
35900,587
35900,588
35900,589
35900,590
35900,591
35900,592
35900,593
35900,594
35900,595
35900,596
35900,597
35900,598
35900,599
35900,600
35900,601
35900,602
35900,603
35900,604
35900,605
35900,606
35900,607
35900,608
35900,609
35900,610
35900,611
35900,612
35900,613
35900,614
35900,615
35900,616
35900,617
35900,618
35900,619
35900,620
35900,621
35900,622
35900,623
35900,624
35900,625
35900,626
35900,627
35900,628
35900,629
35900,630
35900,631
35900,632
35900,633
35900,634
35900,635
35900,636
35900,637
35900,638
35900,639
35900,640
35900,641
35900,642
35900,643
35900,644
35900,645
35900,646
35900,647
35900,648
35900,649
35900,650
35900,651
35900,652
35900,653
35900,654
35900,655
35900,656
35900,657
35900,658
35900,659
35900,660
35900,661
35900,662
35900,663
35900,664
35900,665
35900,666
35900,667
35900,668
35900,669
35900,670
35900,671
35900,672
35900,673
35900,674
35900,675
35900,676
35900,677
35900,678
35900,679
35900,680
35900,681
35900,682
35900,683
35900,684
35900,685
35900,686
35900,687
35900,688
35900,689
35900,690
35900,691
35900,692
35900,693
35900,694
35900,695
35900,696
35900,697
35900,64
35900,698
35900,699
35900,700
35900,701
35900,702
35900,703
35900,704
35900,705
35900,706
35900,707
35900,708
35900,709
35900,710
35900,711
35900,712
35900,713
35900,714
35900,715
35900,716
35900,717
35900,718
35900,719
35900,720
35900,721
35900,722
35900,723
35900,724
35900,725
35900,726
35900,727
35900,728
35900,729
35900,730
35900,731
35900,732
35900,733
35900,734
35900,735
35900,736
35900,737
35900,738
35900,739
35900,740
35900,741
35900,742
35900,743
35900,744
35900,745
35900,746
35900,747
35900,748
35900,749
35900,750
35900,751
35900,752
35900,753
35900,754
35900,755
35900,756
35900,757
35900,758
35900,759
35900,760
35900,761
35900,762
35900,763
35900,764
35900,765
35900,766
35900,767
35900,768
35900,769
35900,770
35900,771
35900,772
35900,773
35900,774
35900,775
35900,776
35900,777
35900,778
35900,779
35900,780
35900,781
35900,782
35900,783
35900,784
35900,785
35900,786
35900,787
35900,788
35900,789
35900,790
35900,791
35900,792
35900,793
35900,794
35900,795
35900,796
35900,797
35900,798
35900,799
35900,800
35900,801
35900,802
35900,803
35900,804
35900,805
35900,806
35900,807
35900,808
35900,809
35900,810
35900,811
35900,812
35900,813
35900,814
35900,815
35900,816
35900,817
35900,818
35900,819
35900,820
35900,821
35900,822
35900,823
35900,824
35900,825
35900,826
35900,827
35900,828
35900,829
35900,830
35900,831
35900,832
35900,833
35900,834
35900,835
35900,171
35900,837
35900,838
35900,839
35900,840
35900,841
35900,842
35900,843
35900,844
35900,845
35900,846
35900,847
35900,848
35900,849
35900,850
35900,851
35900,852
35900,853
35900,854
35900,855
35900,856
35900,857
35900,858
35900,859
35900,860
35900,861
35900,862
35900,863
35900,864
35900,865
35900,866
35900,867
35900,868
35900,869
35900,870
35900,871
35900,872
35900,873
35900,874
35900,875
35900,126
35900,876
35900,877
35900,878
35900,879
35900,880
35900,881
35900,882
35900,883
35900,884
35900,885
35900,886
35900,887
35900,888
35900,889
35900,890
35900,891
35900,892
35900,893
35900,894
35900,895
35900,896
35900,897
35900,898
35900,899
35900,900
35900,901
35900,902
35900,89
35900,903
35900,904
35900,905
35900,906
35900,907
35900,908
35900,909
35900,910
35900,911
35900,912
35900,913
35900,914
35900,915
35900,916
35900,917
35900,918
35900,919
35900,920
35900,921
35900,922
35900,923
35900,924
35900,925
35900,926
35900,927
35900,928
35900,929
35900,930
35900,931
35900,932
35900,933
35900,934
35900,935
35900,936
35900,937
35900,938
35900,939
35900,940
35900,941
35900,942
35900,943
35900,944
35900,945
35900,946
35900,947
35900,948
35900,949
35900,950
35900,951
35900,952
35900,953
35900,954
35900,955
35900,956
35900,957
35900,958
35900,959
35900,960
35900,961
35900,962
35900,963
35900,964
35900,965
35900,966
35900,967
35900,968
35900,969
35900,970
35900,971
35900,972
35900,973
35900,974
35900,975
35900,976
35900,977
35900,978
35900,979
35900,980
35900,981
35900,982
35900,983
35900,984
35900,985
35900,986
35900,987
36475,270
36475,271
36475,272
36475,273
36475,274
36475,275
36475,276
36475,277
36475,278
36475,279
36475,280
36475,281
36475,282
36475,283
36475,284
36475,285
36475,46
36475,286
36475,287
36475,288
36475,289
36475,290
36475,291
36475,292
36475,293
36475,294
36475,295
36475,296
36475,297
36475,298
36475,299
36475,300
36475,301
36475,302
36475,303
36475,304
36475,305
36475,306
36475,307
36475,308
36475,309
36475,310
36475,311
36475,312
36475,313
36475,314
36475,315
36475,316
36475,317
36475,318
36475,319
36475,320
36475,321
36475,322
36475,323
36475,324
36475,325
36475,326
36475,327
36475,328
36475,329
36475,330
36475,134
36475,331
36475,332
36475,333
36475,334
36475,335
36475,336
36475,337
36475,338
36475,339
36475,340
36475,341
36475,342
36475,343
36475,344
36475,345
36475,346
36475,71
36475,347
36475,348
36475,349
36475,350
36475,351
36475,352
36475,353
36475,354
36475,355
36475,356
36475,357
36475,358
36475,359
36475,360
36475,361
36475,362
36475,363
36475,364
36475,365
36475,366
36475,367
36475,368
36475,369
36475,370
36475,371
36475,372
36475,373
36475,374
36475,375
36475,376
36475,377
36475,378
36475,379
36475,380
36475,381
36475,382
36475,383
36475,384
36475,385
36475,386
36475,387
36475,388
36475,389
36475,390
36475,391
36475,392
36475,393
36475,394
36475,395
36475,396
36475,397
36475,398
36475,399
36475,400
36475,401
36475,402
36475,403
36475,404
36475,405
36475,406
36475,407
36475,408
36475,409
36475,410
36475,411
36475,412
36475,413
36475,414
36475,415
36475,416
36475,417
36475,418
36475,419
36475,420
36475,421
36475,422
36475,423
36475,424
36475,425
36475,426
36475,427
36475,428
36475,429
36475,430
36475,431
36475,432
36475,433
36475,434
36475,435
36475,436
36475,437
36475,438
36475,439
36475,440
36475,441
36475,442
36475,443
36475,444
36475,445
36475,446
36475,447
36475,448
36475,449
36475,450
36475,451
36475,452
36475,453
36475,454
36475,143
36475,455
36475,456
36475,457
36475,458
36475,459
36475,460
36475,461
36475,462
36475,463
36475,464
36475,465
36475,466
36475,467
36475,468
36475,469
36475,470
36475,471
36475,472
36475,473
36475,474
36475,475
36475,476
36475,478
36475,479
36475,477
36475,480
36475,481
36475,482
36475,483
36475,51
36475,484
36475,485
36475,486
36475,487
36475,488
36475,489
36475,490
36475,491
36475,492
36475,493
36475,494
36475,495
36475,496
36475,497
36475,498
36475,499
36475,500
36475,501
36475,502
36475,503
36475,504
36475,505
36475,506
36475,507
36475,508
36475,509
36475,192
36475,510
36475,511
36475,512
36475,513
36475,514
36475,515
36475,516
36475,517
36475,518
36475,519
36475,520
36475,521
36475,522
36475,523
36475,524
36475,525
36475,526
36475,527
36475,528
36475,529
36475,530
36475,531
36475,532
36475,533
36475,534
36475,535
36475,536
36475,537
36475,538
36475,539
36475,540
36475,541
36475,542
36475,259
36475,543
36475,544
36475,545
36475,546
36475,547
36475,548
36475,549
36475,550
36475,551
36475,552
36475,553
36475,554
36475,555
36475,556
36475,557
36475,558
36475,559
36475,560
36475,561
36475,562
36475,563
36475,564
36475,565
36475,566
36475,567
36475,568
36475,569
36475,570
36475,571
36475,572
36475,573
36475,574
36475,575
36475,576
36475,577
36475,578
36475,579
36475,580
36475,581
36475,582
36475,583
36475,584
36475,585
36475,586
36475,587
36475,588
36475,589
36475,590
36475,591
36475,592
36475,593
36475,594
36475,595
36475,596
36475,597
36475,598
36475,599
36475,600
36475,601
36475,602
36475,603
36475,604
36475,605
36475,606
36475,607
36475,608
36475,609
36475,610
36475,611
36475,612
36475,613
36475,614
36475,615
36475,616
36475,617
36475,618
36475,619
36475,620
36475,621
36475,622
36475,623
36475,624
36475,625
36475,626
36475,627
36475,628
36475,629
36475,630
36475,631
36475,632
36475,633
36475,634
36475,635
36475,636
36475,637
36475,638
36475,639
36475,640
36475,641
36475,642
36475,643
36475,644
36475,645
36475,646
36475,647
36475,648
36475,649
36475,650
36475,651
36475,652
36475,653
36475,654
36475,655
36475,656
36475,657
36475,658
36475,659
36475,660
36475,661
36475,662
36475,663
36475,664
36475,665
36475,666
36475,667
36475,668
36475,669
36475,670
36475,671
36475,672
36475,673
36475,674
36475,675
36475,676
36475,677
36475,678
36475,679
36475,680
36475,681
36475,682
36475,683
36475,684
36475,685
36475,686
36475,687
36475,688
36475,689
36475,690
36475,691
36475,692
36475,693
36475,694
36475,695
36475,696
36475,697
36475,64
36475,698
36475,699
36475,700
36475,701
36475,702
36475,703
36475,704
36475,705
36475,706
36475,707
36475,708
36475,709
36475,710
36475,711
36475,712
36475,713
36475,714
36475,715
36475,716
36475,717
36475,718
36475,719
36475,720
36475,721
36475,722
36475,723
36475,724
36475,725
36475,726
36475,727
36475,728
36475,729
36475,730
36475,731
36475,732
36475,733
36475,734
36475,735
36475,736
36475,737
36475,738
36475,739
36475,740
36475,741
36475,742
36475,743
36475,744
36475,745
36475,746
36475,747
36475,748
36475,749
36475,750
36475,751
36475,752
36475,753
36475,754
36475,755
36475,756
36475,757
36475,758
36475,759
36475,760
36475,761
36475,762
36475,763
36475,764
36475,765
36475,766
36475,767
36475,768
36475,769
36475,770
36475,771
36475,772
36475,773
36475,774
36475,775
36475,776
36475,777
36475,778
36475,779
36475,780
36475,781
36475,782
36475,783
36475,784
36475,785
36475,786
36475,787
36475,788
36475,789
36475,790
36475,791
36475,792
36475,793
36475,794
36475,795
36475,796
36475,797
36475,798
36475,799
36475,800
36475,801
36475,802
36475,803
36475,804
36475,805
36475,806
36475,807
36475,808
36475,809
36475,810
36475,811
36475,812
36475,813
36475,814
36475,815
36475,816
36475,817
36475,818
36475,819
36475,820
36475,821
36475,822
36475,823
36475,824
36475,825
36475,826
36475,827
36475,828
36475,829
36475,830
36475,831
36475,832
36475,833
36475,834
36475,835
36475,171
36475,837
36475,838
36475,839
36475,840
36475,841
36475,842
36475,843
36475,844
36475,845
36475,846
36475,847
36475,848
36475,849
36475,850
36475,851
36475,852
36475,853
36475,854
36475,855
36475,856
36475,857
36475,858
36475,859
36475,860
36475,861
36475,862
36475,863
36475,864
36475,865
36475,866
36475,867
36475,868
36475,869
36475,870
36475,871
36475,872
36475,873
36475,874
36475,875
36475,126
36475,876
36475,877
36475,878
36475,879
36475,880
36475,881
36475,882
36475,883
36475,884
36475,885
36475,886
36475,887
36475,888
36475,889
36475,890
36475,891
36475,892
36475,893
36475,894
36475,895
36475,896
36475,897
36475,898
36475,899
36475,900
36475,901
36475,902
36475,89
36475,903
36475,904
36475,905
36475,906
36475,907
36475,908
36475,909
36475,910
36475,911
36475,912
36475,913
36475,914
36475,915
36475,916
36475,917
36475,918
36475,919
36475,920
36475,921
36475,922
36475,923
36475,924
36475,925
36475,926
36475,927
36475,928
36475,929
36475,930
36475,931
36475,932
36475,933
36475,934
36475,935
36475,936
36475,937
36475,938
36475,939
36475,940
36475,941
36475,942
36475,943
36475,944
36475,945
36475,946
36475,947
36475,948
36475,949
36475,950
36475,951
36475,952
36475,953
36475,954
36475,955
36475,956
36475,957
36475,958
36475,959
36475,960
36475,961
36475,962
36475,963
36475,964
36475,965
36475,966
36475,967
36475,968
36475,969
36475,970
36475,971
36475,972
36475,973
36475,974
36475,975
36475,976
36475,977
36475,978
36475,979
36475,980
36475,981
36475,982
36475,983
36475,984
36475,985
36475,986
36475,987
38549,988
38549,989
38549,990
38549,223
38549,991
38549,968
38616,988
38616,989
38616,990
38616,223
38616,72
38616,968
38652,223
38652,968
38652,988
38652,990
38652,989
38736,223
38736,968
38736,988
38736,990
38736,989
39477,994
39477,988
39477,995
39477,224
39477,989
39477,990
39477,223
39477,968
39550,988
39550,989
39550,996
39550,990
39550,223
39550,968
39558,223
39558,968
39558,988
39558,990
39558,989
